timestep,demand_BBEL_FIN,demand_BEEL_FIN,BESOLPV_P,BBSOLPV_P,BBWIND_P,BEWIND_P,BBRORHYD_P
365,1448.521133192230,1256.492078345600,0,0,0.0248,0.0391,0.45
366,1441.225547679090,1250.163661594130,0,0,0.0184,0.0267,0.45
367,1549.443399457330,1344.035176740940,0.0039,0.0065,0.0137,0.0191,0.45
368,1707.861827742660,1481.452226201460,0.0294,0.0422,0.0076,0.0079,0.45
369,1819.206359026540,1578.035919956050,0.06,0.0849,0.0035,0.0004,0.45
370,1897.720755501280,1646.141738329020,0.0815,0.1157,0.0022,0.0001,0.45
371,1943.752426000860,1686.071034499020,0.0869,0.1247,0.0037,0.0014,0.45
372,1897.373346667310,1645.840385150370,0.0677,0.0981,0.008,0.0096,0.45
373,1809.478911675680,1569.598030954090,0.0409,0.0571,0.0108,0.0156,0.45
374,1773.174688526960,1538.106623786050,0.0112,0.0142,0.0142,0.0209,0.45
375,1765.879103013820,1531.778207034580,0,0,0.0225,0.0327,0.45
376,1806.699641004010,1567.187205524950,0,0,0.0303,0.0384,0.45
377,1938.888702325420,1681.852089998030,0,0,0.04,0.036,0.45
378,1958.691005861080,1699.029221180590,0,0,0.0519,0.0313,0.45
379,1893.378145076780,1642.374823595990,0,0,0.0581,0.0291,0.45
380,1746.250503895140,1514.751752441340,0,0,0.054,0.0243,0.45
381,1636.990425615010,1419.976177758590,0,0,0.0409,0.0123,0.45
382,1605.897334975680,1393.005068270190,0,0,0.027,0.0011,0.45
383,1501.153571537030,1302.147084909780,0,0,0.0172,0,0.45
384,1431.150691494280,1241.424419413520,0,0,0.011,0,0.45
385,1400.752418522870,1215.056016282400,0,0,0.0081,0,0.45
386,1404.052802445480,1217.918871479490,0,0,0.0089,0,0.45
387,1400.231305271930,1214.603986514440,0,0,0.0117,0,0.45
388,1393.977946260660,1209.179629298890,0,0,0.0141,0.0001,0.45
389,1366.880057211860,1185.674081364850,0,0,0.0153,0.0003,0.45
390,1286.454912150340,1115.910820509350,0,0,0.0145,0.0003,0.45
391,1391.198675588990,1206.768803869760,0.0092,0.0069,0.0126,0,0.45
392,1510.359905636940,1310.132944143780,0.0608,0.0542,0.0069,0,0.45
393,1623.788889924570,1408.524756970220,0.1249,0.1188,0.0049,0,0.45
394,1723.495225270820,1495.013119240320,0.175,0.1837,0.0062,0,0.45
395,1860.374305850680,1613.746271625060,0.1676,0.2074,0.0069,0,0.45
396,1799.751464324830,1561.160141952130,0.1131,0.1553,0.0093,0.0001,0.45
397,1700.739946646500,1475.274486039300,0.0535,0.0853,0.0131,0.0017,0.45
398,1639.248583035750,1421.934973419770,0.0124,0.02,0.0211,0.0064,0.45
399,1621.357028086870,1406.415284719720,0,0,0.0345,0.014,0.45
400,1676.768737103320,1454.481116713040,0,0,0.04,0.0166,0.45
401,1839.356071396160,1595.514404317240,0,0,0.0377,0.0156,0.45
402,1891.467396490010,1640.717381113470,0,0,0.034,0.0144,0.45
403,1851.341676167750,1605.911088980380,0,0,0.0309,0.0151,0.45
404,1732.180446119790,1502.546948706350,0,0,0.0313,0.0189,0.45
405,1662.003861660070,1441.673606620790,0,0,0.0335,0.0219,0.45
406,1674.336875265620,1452.371644462560,0,0,0.037,0.0237,0.45
407,1584.705396104170,1374.622524373050,0,0,0.0414,0.0249,0.45
408,1520.087352987800,1318.570833145740,0,0,0.0429,0.0239,0.45
409,1502.716911289840,1303.503174213670,0,0,0.042,0.0217,0.45
410,1494.726508108790,1296.572051104910,0,0,0.0375,0.0201,0.45
411,1525.124781080200,1322.940454236040,0,0,0.0286,0.0146,0.45
412,1575.846470838230,1366.938018317700,0,0,0.0198,0.0086,0.45
413,1672.426126678840,1450.714201980030,0,0,0.0149,0.0061,0.45
414,1883.998106559890,1634.238287772680,0,0,0.0132,0.0053,0.45
415,2089.490431846670,1812.488692939110,0.0165,0.0152,0.0125,0.0047,0.45
416,2137.606555350000,1854.226108180950,0.0882,0.0827,0.0143,0.0051,0.45
417,2143.338801110310,1859.198435628530,0.2206,0.2087,0.0181,0.012,0.45
418,2159.145903055460,1872.910005256730,0.3092,0.3048,0.02,0.0164,0.45
419,2160.014425140360,1873.663388203320,0.312,0.3151,0.0238,0.0191,0.45
420,2122.494271072770,1841.117244910040,0.2705,0.2745,0.0264,0.0231,0.45
421,2093.833042271160,1816.255607672130,0.1843,0.1765,0.0243,0.0224,0.45
422,2102.170854286170,1823.488083959520,0.0623,0.0569,0.0246,0.0184,0.45
423,2082.542255167480,1806.461629366270,0,0,0.0333,0.0207,0.45
424,2090.011545097610,1812.940722707070,0,0,0.0406,0.026,0.45
425,2205.351277972000,1912.989978016030,0,0,0.0478,0.0366,0.45
426,2227.759147762370,1932.427258038410,0,0,0.0551,0.0523,0.45
427,2226.369512426540,1931.221845323850,0,0,0.0633,0.0697,0.45
428,2109.813848633270,1830.117853889630,0,0,0.0723,0.0859,0.45
429,1983.878146323120,1720.877326632100,0,0,0.0826,0.0996,0.45
430,1929.508663808530,1673.715554174710,0,0,0.0906,0.108,0.45
431,1825.980831288730,1583.912306939550,0,0,0.0921,0.1044,0.45
432,1745.729390644190,1514.299722673370,0,0,0.0875,0.0874,0.45
433,1701.087355480460,1475.575839217950,0,0,0.0826,0.0734,0.45
434,1677.637259188230,1455.234499659650,0,0,0.079,0.067,0.45
435,1659.050886571410,1439.112104602330,0,0,0.0771,0.0637,0.45
436,1683.195800531560,1460.056150517910,0,0,0.0766,0.063,0.45
437,1763.968354427040,1530.120764552050,0,0,0.0789,0.0699,0.45
438,1941.667972997090,1684.262915427160,0,0,0.0832,0.0897,0.45
439,2166.267784151630,1879.087745418880,0.0473,0.0439,0.0894,0.1021,0.45
440,2232.449167020820,1936.495525950070,0.1436,0.1628,0.0808,0.0689,0.45
441,2230.364714017070,1934.687406878220,0.2739,0.3123,0.0649,0.0396,0.45
442,2241.134387869790,1944.029355416100,0.3192,0.3639,0.1083,0.0813,0.45
443,2219.247631330380,1925.044105161700,0.3172,0.3574,0.145,0.1346,0.45
444,2161.230356059210,1874.718124328570,0.269,0.2923,0.1609,0.1646,0.45
445,2124.578724076540,1842.925363981900,0.153,0.1789,0.155,0.153,0.45
446,2145.423254114080,1861.006554700390,0.0389,0.0559,0.1459,0.1497,0.45
447,2119.367591567150,1838.405066302280,0,0,0.1851,0.213,0.45
448,2118.151660648290,1837.350330177030,0,0,0.2202,0.245,0.45
449,2235.228437692480,1938.906351379200,0,0,0.2266,0.2437,0.45
450,2230.364714017070,1934.687406878220,0,0,0.205,0.2184,0.45
451,2239.571048116980,1942.673266112220,0,0,0.1922,0.1949,0.45
452,2098.870470363560,1820.625228762420,0,0,0.1766,0.1899,0.45
453,1969.634384130800,1708.521846307800,0,0,0.174,0.1801,0.45
454,1926.381984302900,1671.003375566940,0,0,0.1703,0.1786,0.45
455,1807.394458671930,1567.789911882230,0,0,0.1809,0.191,0.45
456,1709.425167495470,1482.808315505340,0,0,0.1902,0.2079,0.45
457,1658.529773320480,1438.660074834360,0,0,0.1847,0.1883,0.45
458,1633.342632858450,1416.811969382860,0,0,0.1874,0.1711,0.45
459,1641.506740456480,1423.893769080930,0,0,0.1781,0.1713,0.45
460,1694.139178801280,1469.548775645120,0,0,0.1675,0.1591,0.45
461,1752.503862906400,1520.176109656880,0,0,0.1554,0.1419,0.45
462,1965.465478123290,1704.905608164110,0,0,0.1403,0.1211,0.45
463,2197.013465957000,1905.757501728640,0.0049,0.0054,0.1265,0.1027,0.45
464,2271.706365258190,1970.548435136550,0.0313,0.0338,0.0833,0.0619,0.45
465,2279.001950771320,1976.876851888020,0.0551,0.0639,0.0534,0.035,0.45
466,2278.654541937370,1976.575498709390,0.0762,0.0858,0.0511,0.0273,0.45
467,2294.114235048540,1989.985715158940,0.0802,0.091,0.0544,0.0217,0.45
468,2254.683332394190,1955.782129383120,0.0662,0.0776,0.0533,0.0169,0.45
469,2214.731316488910,1921.126513839360,0.0375,0.045,0.0465,0.0161,0.45
470,2187.459723023120,1897.470289316000,0.0094,0.0119,0.0545,0.0277,0.45
471,2163.662217896930,1876.827596579070,0,0,0.0815,0.0556,0.45
472,2173.215960830800,1885.114808991700,0,0,0.0989,0.0826,0.45
473,2242.524023205620,1945.234768130670,0,0,0.1069,0.0989,0.45
474,2230.364714017070,1934.687406878220,0,0,0.1068,0.1003,0.45
475,2255.725558896080,1956.686188919050,0,0,0.1036,0.0959,0.45
476,2073.509625484550,1798.626446721590,0,0,0.0979,0.088,0.45
477,1942.362790665010,1684.865621784440,0,0,0.0935,0.0831,0.45
478,1862.979872105380,1616.006420464870,0,0,0.0964,0.0843,0.45
479,1736.175647710310,1506.012510260730,0,0,0.1014,0.096,0.45
480,1650.886778973380,1432.030304904260,0,0,0.1071,0.1016,0.45
481,1589.395415362630,1378.690792284710,0,0,0.1144,0.1091,0.45
482,1588.179484443770,1377.636056159460,0,0,0.1168,0.1074,0.45
483,1600.338793632330,1388.183417411920,0,0,0.1202,0.1104,0.45
484,1657.313842401620,1437.605338709120,0,0,0.1194,0.1127,0.45
485,1744.687164142330,1513.395663137450,0,0,0.113,0.1114,0.45
486,1936.456840487700,1679.742617747540,0,0,0.106,0.1121,0.45
487,2176.168935919460,1887.676311010160,0.0098,0.0135,0.0964,0.1017,0.45
488,2163.835922313910,1876.978273168380,0.049,0.0645,0.0732,0.072,0.45
489,2146.639185032930,1862.061290825620,0.0787,0.1186,0.0527,0.0511,0.45
490,2227.759147762370,1932.427258038410,0.1134,0.1722,0.0522,0.0459,0.45
491,2224.111355005800,1929.263049662670,0.1364,0.1878,0.0489,0.0403,0.45
492,2181.380068428840,1892.196608689780,0.1092,0.1634,0.0431,0.0331,0.45
493,2149.244751287620,1864.321439665430,0.0686,0.1063,0.0349,0.024,0.45
494,2131.179491921760,1848.651074376090,0.036,0.0399,0.0325,0.0229,0.45
495,2109.466439799310,1829.816500710980,0,0,0.0345,0.024,0.45
496,2112.419414887970,1832.378002729440,0,0,0.03,0.0171,0.45
497,2169.220759240270,1881.649247437320,0,0,0.0262,0.0111,0.45
498,2189.891584860840,1899.579761566490,0,0,0.0275,0.0093,0.45
499,2233.665097939680,1937.550262075320,0,0,0.0369,0.0131,0.45
500,2120.409818069020,1839.309125838190,0,0,0.0538,0.0311,0.45
501,1997.253386430550,1732.479424009790,0,0,0.0735,0.064,0.45
502,1934.198683066980,1677.783822086370,0,0,0.0853,0.0954,0.45
503,1833.623825635840,1590.542076869670,0,0,0.0827,0.1083,0.45
504,1766.921329515700,1532.682266570500,0,0,0.0713,0.0987,0.45
505,1731.311924034890,1501.793565759760,0,0,0.0571,0.0761,0.45
506,1693.791769967330,1469.247422466470,0,0,0.0434,0.0543,0.45
507,1702.650695233270,1476.931928521830,0,0,0.0331,0.0396,0.45
508,1733.048968204700,1503.300331652970,0,0,0.0261,0.033,0.45
509,1808.089276339850,1568.392618239520,0,0,0.0262,0.0394,0.45
510,2009.238991202130,1742.876108672930,0,0,0.0327,0.0454,0.45
511,2234.533620024570,1938.303645021920,0.0293,0.0447,0.0384,0.0381,0.45
512,2277.438611018510,1975.520762584140,0.127,0.171,0.0378,0.0323,0.45
513,2298.109436639080,1993.451276713310,0.2831,0.3356,0.0326,0.0297,0.45
514,2302.278342646580,1997.067514857000,0.3315,0.3934,0.0372,0.0324,0.45
515,2267.537459250680,1966.932196992860,0.3322,0.397,0.0414,0.0284,0.45
516,2189.717880443860,1899.429084977180,0.2902,0.3503,0.0478,0.0281,0.45
517,2113.809050223800,1833.583415444010,0.2041,0.2508,0.0592,0.0334,0.45
518,2089.316727429700,1812.338016349790,0.0789,0.1005,0.0909,0.0644,0.45
519,2043.979874598030,1773.011426537070,0,0.0001,0.1865,0.1666,0.45
520,2045.716918767830,1774.518192430280,0,0,0.2814,0.3149,0.45
521,2207.956844226700,1915.250126855840,0,0,0.3175,0.3933,0.45
522,2238.528821615100,1941.769206576290,0,0,0.308,0.365,0.45
523,2211.778341400250,1918.565011820900,0,0,0.2911,0.3246,0.45
524,2110.856075135160,1831.021913425560,0,0,0.2764,0.3001,0.45
525,1956.953961691300,1697.522455287390,0,0,0.2638,0.2794,0.45
526,1929.508663808530,1673.715554174710,0,0,0.2526,0.2573,0.45
527,1845.783134824390,1601.089438122110,0,0,0.2386,0.2341,0.45
528,1754.588315910160,1521.984228728740,0,0,0.2139,0.2096,0.45
529,1673.468353180710,1451.618261515950,0,0,0.1889,0.1869,0.45
530,1595.475069956910,1383.964472910940,0,0,0.1683,0.1691,0.45
531,1593.564321370140,1382.307030428420,0,0,0.1548,0.1574,0.45
532,1555.696758468600,1349.459533956500,0,0,0.1394,0.1409,0.45
533,1500.285049452130,1301.393701963180,0,0,0.1239,0.1273,0.45
534,1494.726508108790,1296.572051104910,0,0,0.1099,0.1146,0.45
535,1629.173726850940,1413.195731239160,0.0007,0.0013,0.0946,0.0891,0.45
536,1777.343594534480,1541.722861929740,0.0079,0.0108,0.0757,0.0567,0.45
537,1882.261062390090,1632.731521879470,0.0151,0.0209,0.067,0.0386,0.45
538,1978.840718230710,1716.507705541800,0.02,0.0262,0.0789,0.036,0.45
539,2064.129586967660,1790.489910898280,0.0168,0.0219,0.1132,0.0573,0.45
540,2016.187167881320,1748.903172245760,0.0122,0.0164,0.1522,0.103,0.45
541,1901.715957091800,1649.607299883390,0.0042,0.0085,0.1823,0.1943,0.45
542,1831.713077049060,1588.884634387140,0,0.0008,0.2145,0.251,0.45
543,1778.038412202390,1542.325568287020,0,0,0.2529,0.2951,0.45
544,1829.802328462280,1587.227191904610,0,0,0.2863,0.3359,0.45
545,1974.324403389240,1712.590114219460,0,0,0.2977,0.3449,0.45
546,1930.377185893430,1674.468937121310,0,0,0.3144,0.3679,0.45
547,1888.167012567400,1637.854525916370,0,0,0.3139,0.3721,0.45
548,1774.043210611870,1538.860006732650,0,0,0.28,0.3389,0.45
549,1650.886778973380,1432.030304904260,0,0,0.2668,0.3359,0.45
550,1592.522094868250,1381.402970892490,0,0,0.2779,0.3699,0.45
551,1515.049924895390,1314.201212055440,0,0,0.2472,0.2907,0.45
552,1412.564318877470,1225.302024356210,0,0,0.2003,0.2036,0.45
553,1359.237062864760,1179.044311434740,0,0,0.1914,0.1829,0.45
554,1342.561438834720,1164.579358859950,0,0,0.1853,0.1726,0.45
555,1318.763933708530,1143.936666123010,0,0,0.16,0.1359,0.45
556,1320.327273461350,1145.292755426900,0,0,0.1425,0.1213,0.45
557,1287.497138652220,1116.814880045280,0,0,0.1429,0.1337,0.45
558,1254.840708260070,1088.487681252980,0,0,0.1534,0.1597,0.45
559,1355.589270108190,1175.880103059010,0.0021,0.0045,0.1604,0.1701,0.45
560,1495.595030193680,1297.325434051520,0.0122,0.0188,0.1442,0.1493,0.45
561,1593.564321370140,1382.307030428420,0.0432,0.0504,0.1105,0.0931,0.45
562,1677.810963605200,1455.385176248970,0.0862,0.1073,0.0763,0.0569,0.45
563,1776.301368032590,1540.818802393830,0.1441,0.1567,0.06,0.045,0.45
564,1693.618065550330,1469.096745877150,0.1335,0.1566,0.0618,0.0439,0.45
565,1618.230348581230,1403.703106111960,0.1132,0.1264,0.083,0.0751,0.45
566,1585.400213772090,1375.225230730330,0.0388,0.0529,0.137,0.1379,0.45
567,1540.931883025340,1336.652023864230,0,0,0.2016,0.2144,0.45
568,1575.499062004260,1366.636665139050,0,0,0.256,0.2776,0.45
569,1754.067202659210,1521.532198960770,0,0,0.2805,0.3054,0.45
570,1831.886781466040,1589.035310976460,0,0,0.2704,0.2906,0.45
571,1760.320561670470,1526.956556176310,0,0,0.2409,0.2409,0.45
572,1656.792729150680,1437.153308941160,0,0,0.2171,0.206,0.45
573,1585.226509355110,1375.074554141020,0,0,0.2028,0.1881,0.45
574,1584.357987270220,1374.321171194420,0,0,0.2029,0.1894,0.45
575,1490.905010935240,1293.257166139860,0,0,0.2219,0.208,0.45
576,1400.231305271930,1214.603986514440,0,0,0.245,0.2267,0.45
577,1379.039366400420,1196.221442617310,0,0,0.2585,0.2434,0.45
578,1375.044164809900,1192.755881062930,0,0,0.2688,0.3117,0.45
579,1395.541286013480,1210.535718602780,0,0,0.3068,0.3701,0.45
580,1434.451075416890,1244.287274610620,0,0,0.351,0.424,0.45
581,1559.344551225180,1352.623742332220,0,0,0.3937,0.477,0.45
582,1827.023057790620,1584.816366475480,0,0,0.4279,0.4888,0.45
583,2071.077763646850,1796.516974471110,0.0007,0.0008,0.4161,0.4841,0.45
584,2118.151660648290,1837.350330177030,0.0103,0.0126,0.3786,0.4491,0.45
585,2103.734194038990,1824.844173263410,0.0197,0.0257,0.3314,0.3559,0.45
586,2151.850317542310,1866.581588505240,0.0315,0.037,0.2747,0.3237,0.45
587,2181.380068428840,1892.196608689780,0.0341,0.042,0.2458,0.2819,0.45
588,2183.464521432590,1894.004727761620,0.034,0.0417,0.2145,0.2404,0.45
589,2148.376229202730,1863.568056718830,0.0319,0.0369,0.2083,0.2087,0.45
590,2105.297533791800,1826.200262567290,0.015,0.0162,0.2177,0.2451,0.45
591,2062.218838380880,1788.832468415750,0,0,0.2375,0.2521,0.45
592,2005.243789611600,1739.410547118550,0,0,0.2462,0.257,0.45
593,2161.056651642240,1874.567447739250,0,0,0.2566,0.2787,0.45
594,2188.849358358950,1898.675702030560,0,0,0.2695,0.3156,0.45
595,2133.090240508530,1850.308516858610,0,0,0.2712,0.3263,0.45
596,1962.859911868600,1702.645459324290,0,0,0.2576,0.2921,0.45
597,1822.854151783100,1581.200128331780,0,0,0.2508,0.2689,0.45
598,1741.039371385750,1510.231454761720,0,0,0.2481,0.256,0.45
599,1618.230348581230,1403.703106111960,0,0,0.2475,0.2236,0.45
600,1516.439560231230,1315.406624770010,0,0,0.2392,0.1979,0.45
601,1462.243782133620,1268.395528901940,0,0,0.2424,0.1981,0.45
602,1496.984665529520,1298.530846766080,0,0,0.254,0.2034,0.45
603,1539.889656523460,1335.747964328300,0,0,0.2747,0.2276,0.45
604,1566.119023487370,1358.500129315740,0,0,0.3035,0.2624,0.45
605,1639.943400703670,1422.537679777050,0,0,0.3275,0.3126,0.45
606,1845.435725990440,1600.788084943480,0,0,0.364,0.4013,0.45
607,2034.426131664170,1764.724214124430,0.0195,0.0205,0.3871,0.4137,0.45
608,2121.104635736940,1839.911832195480,0.0566,0.0895,0.3612,0.3844,0.45
609,2117.977956231320,1837.199653587710,0.0769,0.1285,0.3352,0.373,0.45
610,2117.630547397350,1836.898300409060,0.0643,0.1281,0.2934,0.36,0.45
611,2111.377188386080,1831.473943193510,0.0535,0.0881,0.2792,0.3311,0.45
612,2084.800412588230,1808.420425027450,0.0419,0.0621,0.2579,0.2997,0.45
613,2078.547053576960,1802.996067811900,0.0293,0.0435,0.2457,0.2491,0.45
614,2045.369509933870,1774.216839251640,0.0103,0.0131,0.2914,0.2844,0.45
615,1992.215958338140,1728.109802919500,0,0,0.3598,0.3633,0.45
616,2000.032657102220,1734.890249438930,0,0,0.4017,0.4443,0.45
617,2178.079684506230,1889.333753492680,0,0,0.4539,0.5846,0.45
618,2173.215960830800,1885.114808991700,0,0,0.5047,0.643,0.45
619,2151.502908708360,1866.280235326610,0,0,0.5228,0.6963,0.45
620,2040.332081841470,1769.847218161340,0,0,0.5501,0.6314,0.45
621,1894.246667161690,1643.128206542610,0,0,0.55,0.5603,0.45
622,1798.361828988990,1559.954729237560,0,0,0.5317,0.4998,0.45
623,1627.957795932080,1412.140995113910,0,0,0.5287,0.4987,0.45
624,1542.321518361170,1337.857436578800,0,0,0.5264,0.4974,0.45
625,1492.815759522010,1294.914608622390,0,0,0.531,0.5151,0.45
626,1447.478906690360,1255.588018809670,0,0,0.5315,0.5223,0.45
627,1480.656450333440,1284.367247369930,0,0,0.5377,0.536,0.45
628,1587.484666775860,1377.033349802180,0,0,0.5596,0.6731,0.45
629,1635.427085862200,1418.620088454710,0,0,0.5973,0.6567,0.45
630,1843.351272986690,1598.979965871630,0,0,0.6082,0.8103,0.45
631,2117.109434146410,1836.446270641100,0.0053,0.0083,0.5889,0.7658,0.45
632,2180.164137509980,1891.141872564530,0.0189,0.0327,0.5992,0.6158,0.45
633,2203.961642636170,1911.784565301470,0.0294,0.054,0.5564,0.4883,0.45
634,2215.252429739850,1921.578543607320,0.0548,0.0758,0.5208,0.4187,0.45
635,2222.200606419020,1927.605607180140,0.0661,0.0746,0.5652,0.459,0.45
636,2243.913658541470,1946.440180845240,0.0512,0.0583,0.6165,0.6421,0.45
637,2196.318648289080,1905.154795371360,0.0374,0.0414,0.6215,0.6784,0.45
638,2153.066248461170,1867.636324630490,0.0194,0.0211,0.6274,0.6871,0.45
639,2128.226516833100,1846.089572357630,0,0,0.6399,0.7543,0.45
640,2125.620950578410,1843.829423517820,0,0,0.6278,0.7237,0.45
641,2232.449167020820,1936.495525950070,0,0,0.603,0.7238,0.45
642,2223.590241754850,1928.811019894710,0,0,0.5875,0.6643,0.45
643,2178.427093340180,1889.635106671320,0,0,0.6243,0.7506,0.45
644,2018.792734136010,1751.163321085570,0,0,0.5898,0.6147,0.45
645,1857.942444012970,1611.636799374570,0,0,0.563,0.5547,0.45
646,1786.376224217400,1549.558044574420,0,0,0.5795,0.6483,0.45
647,1639.943400703670,1422.537679777050,0,0,0.615,0.7964,0.45
648,1501.674684787970,1302.599114677740,0,0,0.6207,0.7927,0.45
649,1438.793685841380,1248.054189343640,0,0,0.61,0.7623,0.45
650,1442.962591848890,1251.670427487340,0,0,0.6105,0.8167,0.45
651,1464.328235137370,1270.203647973790,0,0,0.5993,0.7907,0.45
652,1532.246662176360,1329.118194398190,0,0,0.6506,0.7828,0.45
653,1636.121903530110,1419.222794811990,0,0,0.63,0.6854,0.45
654,1856.379104260160,1610.280710070690,0,0,0.5913,0.7734,0.45
655,2087.753387676870,1810.981927045900,0.0206,0.0214,0.6142,0.6788,0.45
656,2206.567208890860,1914.044714141280,0.1419,0.1251,0.6251,0.6846,0.45
657,2190.238993694790,1899.881114745130,0.2235,0.2246,0.6533,0.8181,0.45
658,2154.455883797000,1868.841737345050,0.289,0.3189,0.6874,0.8258,0.45
659,2144.554732029170,1860.253171753770,0.2966,0.3518,0.6708,0.7948,0.45
660,2196.318648289080,1905.154795371360,0.2598,0.318,0.6165,0.6914,0.45
661,2157.061450051700,1871.101886184870,0.1827,0.2285,0.5234,0.5453,0.45
662,2119.888704818090,1838.857096070230,0.065,0.0882,0.4312,0.4414,0.45
663,2081.326324248630,1805.406893241030,0.0006,0.0011,0.4215,0.4591,0.45
664,2033.383905162280,1763.820154588510,0,0,0.4059,0.457,0.45
665,2137.780259766980,1854.376784770270,0,0,0.3839,0.4296,0.45
666,2132.395422840620,1849.705810501330,0,0,0.3592,0.405,0.45
667,2080.805210997700,1804.954863473080,0,0,0.3485,0.3971,0.45
668,1972.761063636430,1711.234024915570,0,0,0.3318,0.3726,0.45
669,1858.463557263910,1612.088829142530,0,0,0.3137,0.3344,0.45
670,1786.202519800420,1549.407367985110,0,0,0.3079,0.3383,0.45
671,1667.562403003410,1446.495257479040,0,0,0.2882,0.3333,0.45
672,1600.338793632330,1388.183417411920,0,0,0.2738,0.3317,0.45
673,1543.363744863050,1338.761496114720,0,0,0.2688,0.3254,0.45
674,1536.762977017830,1333.035785720530,0,0,0.2656,0.2846,0.45
675,1531.725548925420,1328.666164630230,0,0,0.2721,0.256,0.45
676,1560.560482144020,1353.678478457470,0,0,0.3026,0.3043,0.45
677,1672.078717844870,1450.412848801380,0,0,0.341,0.3603,0.45
678,1893.030736242830,1642.073470417360,0,0,0.3565,0.3724,0.45
679,2122.146862238820,1840.815891731400,0.0306,0.0429,0.3442,0.3416,0.45
680,2147.681411534810,1862.965350361550,0.0666,0.0955,0.3436,0.3411,0.45
681,2108.424213297440,1828.912441175070,0.0676,0.1145,0.3654,0.3626,0.45
682,2136.390624431140,1853.171372055710,0.0783,0.124,0.5159,0.5463,0.45
683,2141.254348106560,1857.390316556680,0.0686,0.1291,0.613,0.6896,0.45
